symbol,entry_time,exit_time,entry_price,size,notional,pnl,pnl_pct_of_notional,holding_hours,exit_reason,n_fills
STORJUSDT,2023-07-04 15:00:00,2023-07-04 19:00:00,0.4813,1298.5663827134842,1903.004273060738,-189.77121003824942,-0.09972190431975585,4.0,trail_stop,1
STORJUSDT,2023-07-05 07:00:00,2023-07-05 10:00:00,0.5713,951.4025270649919,1007.9482651508704,-176.54670323630805,-0.17515452860061465,3.0,trail_stop,1
ONGUSDT,2023-07-11 17:00:00,2023-07-11 21:00:00,0.4173,1442.4231868840209,2443.57564151283,-273.5382967121999,-0.11194181676440798,4.0,trail_stop,1
ZENUSDT,2023-07-27 08:00:00,2023-07-29 00:00:00,9.85,59.35779988473044,1780.220393885189,-137.5995085809774,-0.07729352447237023,40.0,trail_stop,1
PROMUSDT,2023-09-03 16:00:00,2023-09-03 17:00:00,6.439,89.44915294357291,584.6025422407209,-57.03608765704872,-0.09756387209408174,1.0,trail_stop,1
STORJUSDT,2023-09-19 10:00:00,2023-09-20 02:00:00,0.42,1362.593301347291,2323.088796388624,-236.82488341209265,-0.10194396519851098,16.0,trail_stop,1
SPELLUSDT,2023-09-19 09:00:00,2023-09-21 10:00:00,0.0005642,1014466.1514821168,2323.4572646571232,-218.80688127606427,-0.09417297430187682,49.0,trail_stop,1
STORJUSDT,2023-09-29 22:00:00,2023-09-30 02:00:00,0.45,1207.9875738764115,551.7483243680509,-38.74367601326397,-0.07021983448275866,4.0,trail_stop,1
STORJUSDT,2023-10-01 04:00:00,2023-10-03 13:00:00,0.475,1139.2388299437541,2196.8130320052637,-165.83364428698093,-0.07548828319522805,57.0,trail_stop,1
MINAUSDT,2023-10-24 04:00:00,2023-10-24 06:00:00,0.6173,859.3907410186507,1076.8847074742698,-114.09101814249905,-0.10594543440967663,2.0,trail_stop,1
ZENUSDT,2023-10-24 00:00:00,2023-10-24 06:00:00,8.91,59.55516729975831,2154.179360535343,-153.81308220854467,-0.07140217060213594,6.0,trail_stop,1
