symbol,entry_time,exit_time,entry_price,size,notional,pnl,pnl_pct_of_notional,holding_hours,exit_reason,n_fills
STORJUSDT,2023-07-04 15:00:00,2023-07-04 19:00:00,0.4813,1298.5663827134842,634.3749999999999,-55.165298150841366,-0.08696007590280413,4.0,trail_stop,1
STORJUSDT,2023-07-05 07:00:00,2023-07-05 10:00:00,0.5713,964.582287265503,559.3318486255035,-91.0234246775565,-0.16273599456429408,3.0,trail_stop,1
ONGUSDT,2023-07-11 17:00:00,2023-07-11 21:00:00,0.4173,1475.6496480833598,1795.0688894580687,-312.2305464382109,-0.17393791863468444,4.0,trail_stop,1
ZENUSDT,2023-07-27 08:00:00,2023-07-29 00:00:00,9.85,60.5240606281428,605.1044271450146,-41.47045931313525,-0.06853438423645307,40.0,trail_stop,1
PROMUSDT,2023-09-03 16:00:00,2023-09-03 17:00:00,6.439,92.17770996326124,602.4352585702406,-58.77591651211202,-0.09756387209408174,1.0,trail_stop,1
STORJUSDT,2023-09-19 10:00:00,2023-09-20 02:00:00,0.42,1404.2469302142804,598.6304663503477,-50.23993971896998,-0.08392479591836731,16.0,trail_stop,1
SPELLUSDT,2023-09-19 09:00:00,2023-09-21 10:00:00,0.0005642,1045411.4276280954,1197.2609351099263,-130.49556351043051,-0.10899509011245663,49.0,trail_stop,1
STORJUSDT,2023-09-29 22:00:00,2023-09-30 02:00:00,0.45,1285.362034007428,587.0891090328928,-41.22530006291998,-0.07021983448275865,4.0,trail_stop,1
STORJUSDT,2023-10-01 04:00:00,2023-10-03 13:00:00,0.475,1212.2097704844118,1168.8361959905233,-100.92239919377081,-0.08634434794196695,57.0,trail_stop,1
MINAUSDT,2023-10-24 04:00:00,2023-10-24 06:00:00,0.6173,922.3761805512837,1022.2364925896461,-138.05014079609646,-0.13504716550117682,2.0,trail_stop,1
ZENUSDT,2023-10-24 00:00:00,2023-10-24 06:00:00,8.91,63.90784946893777,577.960222849759,-35.2007023142812,-0.060905060456784475,6.0,trail_stop,1
MINAUSDT,2023-10-24 07:00:00,2023-10-24 18:00:00,0.7809,715.1885629134613,861.5536395208086,-152.00305412886627,-0.17642900819664523,11.0,trail_stop,1
ZENUSDT,2023-10-26 07:00:00,2023-10-26 11:00:00,9.38,58.52203739803814,557.1707614555016,-33.22951978081782,-0.05963974077536315,4.0,trail_stop,1
COTIUSDT,2023-11-01 20:00:00,2023-11-02 15:00:00,0.04806,11375.230093293818,554.8939616579563,-34.77679889522826,-0.06267287319422142,19.0,trail_stop,1
SUPERUSDT,2023-11-05 17:00:00,2023-11-05 21:00:00,0.0897,6068.91540345222,552.547437365009,-31.15559349274367,-0.0563853732474421,4.0,trail_stop,1
SUPERUSDT,2023-11-06 09:00:00,2023-11-07 15:00:00,0.0914,5933.601072979209,550.4661051413541,-32.82729043679284,-0.0596354437270268,30.0,trail_stop,1
COTIUSDT,2023-11-03 19:00:00,2023-11-07 17:00:00,0.04944,11013.052740294204,1103.0837923401568,-91.34319909102884,-0.08280712646248493,94.0,trail_stop,1
SUPERUSDT,2023-11-08 18:00:00,2023-11-08 20:00:00,0.0951,5619.2607363499665,542.407571467285,-26.445282555240418,-0.048755371322900955,2.0,trail_stop,1
COTIUSDT,2023-11-09 03:00:00,2023-11-09 16:00:00,0.05296,10058.628500641289,1081.3567793764332,-72.7334736245693,-0.06726131006133906,13.0,trail_stop,1
DEXEUSDT,2023-11-10 06:00:00,2023-11-10 13:00:00,5.163,64.10174450662142,335.92166649100164,-72.94863325051321,-0.21715965514379018,7.0,trail_stop,1
ZENUSDT,2023-11-05 00:00:00,2023-11-21 22:00:00,9.52,57.190208686153724,2206.2370200344444,-208.55167211345918,-0.09452822621488022,406.0,trail_stop,1
SPELLUSDT,2023-11-24 15:00:00,2023-11-24 17:00:00,0.0006925,736966.0438972088,518.0042201797992,-58.55872744810936,-0.11304681538653032,2.0,trail_stop,1
SCRTUSDT,2023-11-26 15:00:00,2023-11-26 16:00:00,0.3944,1284.6264951053472,514.2565400145921,-32.178492752964715,-0.06257284108054638,1.0,trail_stop,1
COTIUSDT,2023-11-26 22:00:00,2023-11-27 10:00:00,0.0573,8806.516454428234,512.1825937313188,-35.844865339518776,-0.06998454414154166,12.0,trail_stop,1
GALAUSDT,2023-12-04 06:00:00,2023-12-04 11:00:00,0.02805,17908.772810798917,509.8761935030532,-28.921717760411028,-0.056723020468375414,5.0,trail_stop,1
STORJUSDT,2023-11-08 07:00:00,2023-12-11 02:00:00,0.5814,919.3355287137603,1759.6858767747754,-8.93409409901209,-0.005077095984532685,787.0,trail_stop,1
GALAUSDT,2023-12-04 23:00:00,2023-12-18 09:00:00,0.02936,17047.057313378406,1727.8066632293978,-243.10912156745945,-0.14070389166868394,322.0,trail_stop,1
COTIUSDT,2023-12-14 03:00:00,2023-12-18 10:00:00,0.07039,7100.940956430599,507.332762431997,-41.81329025986019,-0.08241787906505417,103.0,trail_stop,1
STORJUSDT,2023-12-19 04:00:00,2023-12-19 08:00:00,1.128,427.30130752330706,489.2258130095846,-42.19104524352261,-0.0862404315585368,4.0,trail_stop,1
PROMUSDT,2023-12-20 17:00:00,2023-12-20 20:00:00,5.32,90.0993154032438,486.5182833144359,-25.170799187427612,-0.051736594596096135,3.0,trail_stop,1
STORJUSDT,2023-12-21 04:00:00,2023-12-21 12:00:00,1.1399,419.0935832997068,969.7505342243373,-89.94127533534999,-0.09274681700205531,8.0,trail_stop,1
PROMUSDT,2023-12-21 10:00:00,2023-12-22 16:00:00,5.379,88.80166688881702,1922.0161213399058,-158.38016227267605,-0.08240313934633577,30.0,trail_stop,1
SCRTUSDT,2023-12-24 00:00:00,2023-12-24 07:00:00,0.5179,891.9971672282157,468.8948129011053,-36.36648264286241,-0.07755786936063307,7.0,trail_stop,1
