symbol,entry_time,exit_time,entry_price,size,notional,pnl,pnl_pct_of_notional,holding_hours,exit_reason,n_fills
AMPUSDT,2025-01-17 03:00:00,2025-01-19 08:00:00,0.008513,17050.514916719832,147.32829898832645,-17.81050019490662,-0.12088987870767336,53.0,trail_stop,1
DEXEUSDT,2025-01-27 15:00:00,2025-01-28 09:00:00,21.425,12.932444918778602,281.23379687060395,-21.76018352425165,-0.07737399902282563,18.0,trail_stop,1
DEXEUSDT,2025-02-01 05:00:00,2025-02-01 11:00:00,22.149,11.803523913692255,265.35779493183526,-21.09699118570755,-0.0795039436890366,6.0,trail_stop,1
SPELLUSDT,2025-01-26 17:00:00,2025-02-01 20:00:00,0.0014298,109184.6491911005,158.45389458463703,-17.890459460735087,-0.11290640414760537,147.0,trail_stop,1
DEXEUSDT,2025-02-03 07:00:00,2025-02-03 14:00:00,23.177,7.294436334441685,171.59909818720524,-17.851361835756762,-0.10402946183482795,7.0,trail_stop,1
PROMUSDT,2025-02-09 15:00:00,2025-02-09 21:00:00,5.896,38.95445123476553,233.1205761473802,-19.657943750299488,-0.08432521948586649,6.0,trail_stop,1
PROMUSDT,2025-02-19 16:00:00,2025-02-19 22:00:00,6.07,67.86980400348621,418.14925595567865,-23.214123488648003,-0.05551635727676283,6.0,trail_stop,1
PROMUSDT,2025-02-22 23:00:00,2025-03-01 17:00:00,6.241,65.06355425653108,412.15256674673554,-19.229862747165793,-0.04665714664584969,162.0,trail_stop,1
BOMEUSDT,2025-03-24 13:00:00,2025-03-24 14:00:00,0.001761,146227.6324252244,261.3694636113325,-20.082381662656896,-0.07683522545128016,1.0,stop,1
MEUSDT,2025-03-25 17:00:00,2025-03-26 03:00:00,1.288,284.18829551384056,371.525042491154,-23.40228859439859,-0.06298980127283291,10.0,trail_stop,1
COTIUSDT,2025-03-25 16:00:00,2025-03-28 02:00:00,0.08233,4603.624957438573,384.70168938710646,-23.820549116116176,-0.06191953342878805,58.0,trail_stop,1
TSTUSDT,2025-04-09 17:00:00,2025-04-10 07:00:00,0.0818,2873.344895718456,238.5652066568162,-18.859199654049785,-0.07905259915449178,14.0,trail_stop,1
STORJUSDT,2025-04-18 07:00:00,2025-04-20 10:00:00,0.3005,1230.1491670676467,375.20472207438524,-23.026102792369088,-0.06136943763677928,51.0,trail_stop,1
PORTALUSDT,2025-04-21 08:00:00,2025-04-21 11:00:00,0.0874,4272.833710532946,379.0473512950881,-22.797955077887323,-0.0601454013594706,3.0,trail_stop,1
PORTALUSDT,2025-04-21 14:00:00,2025-04-21 15:00:00,0.0948,3132.032112197179,301.3703938998369,-20.349854973231977,-0.06752439982540365,1.0,stop,1
AMPUSDT,2025-04-22 00:00:00,2025-04-22 01:00:00,0.004441,45366.73140517758,204.49575898294952,-17.14327092465094,-0.0838319142162763,1.0,stop,1
AMPUSDT,2025-04-22 01:00:00,2025-04-22 02:00:00,0.004631,36221.7895263181,170.25925390582478,-15.935864954933498,-0.09359764353101228,1.0,stop,1
SCRTUSDT,2025-04-21 08:00:00,2025-04-22 06:00:00,0.2106,1772.7963174869687,378.95116802969693,-19.640289465240187,-0.05182802197802186,22.0,trail_stop,1
AIUSDT,2025-04-22 11:00:00,2025-04-22 12:00:00,0.1608,1228.7829944689843,200.55213009327184,-16.624706229876047,-0.08289468789059636,1.0,stop,1
SCRTUSDT,2025-04-22 09:00:00,2025-04-22 15:00:00,0.2193,1456.4203744085833,324.18388292941927,-20.52484858651278,-0.06331236581240349,6.0,trail_stop,1
ACEUSDT,2025-04-21 14:00:00,2025-04-23 16:00:00,0.631,405.3933947440548,259.64028056475104,-19.036141958822654,-0.07331736784992142,50.0,trail_stop,1
GALAUSDT,2025-04-24 21:00:00,2025-04-27 04:00:00,0.01739,18055.75545339199,318.699431144504,-19.926193411276596,-0.06252346714180894,55.0,trail_stop,1
ZENUSDT,2025-04-22 21:00:00,2025-04-28 00:00:00,9.3,36.511100336497776,344.6465316263708,-19.524223825967873,-0.05664999364373109,123.0,trail_stop,1
MEUSDT,2025-04-29 00:00:00,2025-04-29 21:00:00,1.05,195.59702122636486,208.45752537199834,-16.157085974740514,-0.07750780858550316,21.0,trail_stop,1
HEIUSDT,2025-05-01 08:00:00,2025-05-01 16:00:00,0.4006,749.0646480391063,304.576427474533,-19.066656045523096,-0.06260056368648997,8.0,trail_stop,1
MEUSDT,2025-05-02 00:00:00,2025-05-02 01:00:00,1.136,183.22448427997372,211.26515935418087,-15.981861087011396,-0.07564835174842151,1.0,stop,1
BOMEUSDT,2025-04-22 14:00:00,2025-05-04 07:00:00,0.001338,246262.89702799977,334.4422525668156,3.753264493370623,0.011222459077956328,281.0,trail_stop,1
PARTIUSDT,2025-05-05 02:00:00,2025-05-05 03:00:00,0.2453,690.1697479122297,171.83811875031296,-14.647033508456092,-0.08523739444412078,1.0,stop,1
SUPERUSDT,2025-04-22 22:00:00,2025-05-06 02:00:00,0.6163,477.6741156142439,298.80641581485435,5.00968395419999,0.016765650565227747,316.0,trail_stop,1
PARTIUSDT,2025-05-05 14:00:00,2025-05-06 06:00:00,0.2836,402.0939408643445,115.74434925356502,-12.769195047644523,-0.1103224056292426,16.0,trail_stop,1
GALAUSDT,2025-05-09 05:00:00,2025-05-19 07:00:00,0.01841,15040.175712590582,281.0429793918245,-11.228429676413327,-0.03995271364085162,242.0,trail_stop,1
ZKUSDT,2025-05-09 01:00:00,2025-05-19 12:00:00,0.0649,3501.1637575253653,230.6339107813471,-9.338335484545468,-0.04048986314678891,251.0,trail_stop,1
SUPERUSDT,2025-05-23 02:00:00,2025-05-23 06:00:00,0.9084,282.668821463692,260.62800277888203,-17.120436472250308,-0.06568916727944757,4.0,trail_stop,1
BOMEUSDT,2025-05-09 05:00:00,2025-05-30 00:00:00,0.001806,126808.96594987376,232.45224739305408,26.362575889699507,0.11341071633144059,499.0,trail_stop,1
DEXEUSDT,2025-05-30 18:00:00,2025-05-30 23:00:00,14.471,16.350834637960155,240.1621219666102,-16.5414912970163,-0.068876353862813,5.0,trail_stop,1
MEUSDT,2025-06-03 17:00:00,2025-06-03 18:00:00,1.157,149.82879850034035,175.95219866286718,-14.393288545055338,-0.08180226592469905,1.0,stop,1
KAITOUSDT,2025-05-07 01:00:00,2025-06-04 00:00:00,1.0912,137.26637235210757,152.03184149327905,88.09600879320382,0.5794576184035654,671.0,trail_stop,1
GPSUSDT,2025-06-08 09:00:00,2025-06-08 12:00:00,0.0268,7512.739110544543,204.36152928503265,-15.831587990548334,-0.07746853356370842,3.0,trail_stop,1
TUTUSDT,2025-06-08 11:00:00,2025-06-09 13:00:00,0.03023,10518.961251430073,322.75802161019203,-16.955406610749368,-0.05253287439971702,26.0,trail_stop,1
GPSUSDT,2025-06-09 21:00:00,2025-06-10 07:00:00,0.0297,5700.198045552212,171.83532018219418,-14.560269241557139,-0.08473385579937305,10.0,trail_stop,1
TUTUSDT,2025-06-11 06:00:00,2025-06-11 09:00:00,0.03293,9045.15470939612,302.3247987491205,-18.565498656610185,-0.061409116067969255,3.0,trail_stop,1
GPSUSDT,2025-06-25 11:00:00,2025-06-25 18:00:00,0.0336,3963.859209736823,135.18345448886458,-13.155074400522738,-0.09731275510204065,7.0,trail_stop,1
KAITOUSDT,2025-07-02 05:00:00,2025-07-02 09:00:00,1.6728,166.35064316668223,282.44542622756444,-17.698192279903008,-0.0626605731106571,4.0,trail_stop,1
MUBARAKUSDT,2025-07-02 16:00:00,2025-07-03 03:00:00,0.04002,5602.483620699027,227.57456541788065,-15.835574386366819,-0.06958411348512943,11.0,trail_stop,1
PORTALUSDT,2025-07-03 12:00:00,2025-07-04 10:00:00,0.0404,4276.368547280698,175.3567686497923,-14.070751173910864,-0.0802407074574451,22.0,trail_stop,1
TUTUSDT,2025-06-16 20:00:00,2025-07-11 22:00:00,0.03398,6666.16766528161,229.91412292526314,128.86336216188514,0.5604847606676777,602.0,trail_stop,1
ONGUSDT,2025-07-12 05:00:00,2025-07-12 13:00:00,0.1951,1629.3023598445302,322.6450437617528,-18.65329510996387,-0.0578136731700048,8.0,trail_stop,1
MEUSDT,2025-07-13 00:00:00,2025-07-13 02:00:00,0.855,313.1329053672373,271.74456360032264,-17.811140567095812,-0.06554368680321473,2.0,trail_stop,1
SPELLUSDT,2025-07-13 10:00:00,2025-07-13 21:00:00,0.0005284,584050.3105309658,313.2413668458307,-18.08825675637764,-0.05774542787409113,11.0,trail_stop,1
MINAUSDT,2025-07-14 02:00:00,2025-07-14 18:00:00,0.2049,1403.131428709644,291.81415418874514,-18.174617575104566,-0.06228148057324608,16.0,trail_stop,1
AIUSDT,2025-07-15 17:00:00,2025-07-15 19:00:00,0.1589,1177.1764152874177,189.85913237500824,-14.823987716158873,-0.07807887632646847,2.0,trail_stop,1
BOMEUSDT,2025-07-16 00:00:00,2025-07-16 02:00:00,0.00202,99654.51907055035,204.32166045034936,-15.169145313625815,-0.07424149392771773,2.0,trail_stop,1
SUPERUSDT,2025-07-16 03:00:00,2025-07-17 01:00:00,0.8776,220.8920311625891,196.7626692465125,-14.817374374666988,-0.07530582112658353,22.0,trail_stop,1
BOMEUSDT,2025-07-17 08:00:00,2025-07-17 13:00:00,0.002421,49577.424940585566,121.82734996787501,-12.344075529644305,-0.1013243375391433,5.0,trail_stop,1
ZENUSDT,2025-07-17 13:00:00,2025-07-23 20:00:00,9.04,26.382255850453646,242.0730267814224,-16.04307247140083,-0.06627368891407621,151.0,trail_stop,1
STORJUSDT,2025-07-09 05:00:00,2025-07-24 05:00:00,0.2567,1113.3855786794702,290.09316921772523,21.859349021276433,0.07535285673986421,360.0,trail_stop,1
TUTUSDT,2025-07-27 02:00:00,2025-07-27 03:00:00,0.07861,2343.471563270902,186.98360408255647,-14.346580526106052,-0.07672640922982633,1.0,stop,1
ORDIUSDT,2025-07-28 09:00:00,2025-07-28 13:00:00,12.045,14.067388102872336,171.98331504458372,-13.766405671331187,-0.08004500708549828,4.0,trail_stop,1
PARTIUSDT,2025-07-24 11:00:00,2025-07-28 18:00:00,0.2249,487.2182315354612,111.21901097641009,-11.958763916794386,-0.10752445837996957,103.0,trail_stop,1
HOMEUSDT,2025-07-29 11:00:00,2025-07-29 14:00:00,0.03664,3962.502583279608,147.3638860711353,-12.799102727948654,-0.08685372698281238,3.0,trail_stop,1
GALAUSDT,2025-07-09 19:00:00,2025-07-29 20:00:00,0.01528,18699.83997085835,290.0195580760363,12.75362465226889,0.04397505029272954,481.0,trail_stop,1
PROMUSDT,2025-06-30 14:00:00,2025-07-31 14:00:00,5.789,35.52433252896408,208.73511642532563,89.89906241050296,0.430684898401674,744.0,trail_stop,1
HEIUSDT,2025-08-04 00:00:00,2025-08-04 02:00:00,0.4764,444.8058368919223,215.08408320574142,-15.596165720216536,-0.07251194736384944,2.0,trail_stop,1
SPELLUSDT,2025-08-06 22:00:00,2025-08-07 05:00:00,0.0005901,181926.4289252446,108.96510749441863,-12.133854038332913,-0.11135540832604995,7.0,trail_stop,1
HOMEUSDT,2025-08-08 16:00:00,2025-08-09 00:00:00,0.04,6712.003948344873,272.5073603028018,-17.19730552637685,-0.06310767352216737,8.0,trail_stop,1
DEXEUSDT,2025-08-06 23:00:00,2025-08-09 05:00:00,8.397,35.087880366684274,299.05242541063353,-17.01383583765478,-0.05689248570478176,54.0,trail_stop,1
PROMUSDT,2025-08-12 06:00:00,2025-08-13 16:00:00,10.011,15.903940409792066,161.60256265406477,-13.445547534319138,-0.08320132622588051,34.0,trail_stop,1
GALAUSDT,2025-08-13 22:00:00,2025-08-14 06:00:00,0.01901,14694.56362415698,283.53380931265247,-16.81951765226766,-0.05932103015524612,8.0,trail_stop,1
HEIUSDT,2025-08-09 01:00:00,2025-08-14 12:00:00,0.5093,198.90827864334472,102.82354610775127,-11.718738850055551,-0.11396940966979686,131.0,trail_stop,1
ZKUSDT,2025-08-13 09:00:00,2025-08-15 14:00:00,0.06403,3964.057680167095,257.62589246001556,-16.46967697119531,-0.0639286556717177,53.0,trail_stop,1
TUTUSDT,2025-08-20 18:00:00,2025-08-21 02:00:00,0.06494,4127.206462496402,272.04109948963406,-13.482634750754096,-0.04956102138996039,8.0,trail_stop,1
HOMEUSDT,2025-08-12 15:00:00,2025-08-21 04:00:00,0.04212,6384.5978806960975,272.95305167594336,-16.954912178586184,-0.06211658772262227,205.0,trail_stop,1
ONGUSDT,2025-08-23 00:00:00,2025-08-23 02:00:00,0.1897,1372.395311899361,264.2485415273184,-15.123790092732259,-0.05723320176270013,2.0,trail_stop,1
TUTUSDT,2025-08-24 02:00:00,2025-08-24 15:00:00,0.06615,3876.916513866185,260.3048978031319,-13.77266017750093,-0.05290972353473413,13.0,trail_stop,1
BOMEUSDT,2025-08-23 05:00:00,2025-08-24 22:00:00,0.002253,67087.10924378647,153.41446598314465,-12.408600818789592,-0.08088286029136849,41.0,trail_stop,1
ONGUSDT,2025-08-25 00:00:00,2025-08-26 00:00:00,0.1961,1105.5205129147098,220.0444611713132,-14.31297696639929,-0.06504584069151406,24.0,trail_stop,1
TUTUSDT,2025-08-27 13:00:00,2025-08-27 23:00:00,0.07005,3242.5072066966436,230.54469427653635,-14.536763465187706,-0.06305399267940205,10.0,trail_stop,1
TUTUSDT,2025-09-03 11:00:00,2025-09-03 17:00:00,0.07361,2297.3402607069697,171.64382483949962,-12.570805846017988,-0.07323774017371538,6.0,trail_stop,1
PARTIUSDT,2025-09-05 02:00:00,2025-09-05 22:00:00,0.2025,790.7608186263816,162.5310017584199,-12.189464307719932,-0.07499777996715914,20.0,trail_stop,1
GPSUSDT,2025-09-07 19:00:00,2025-09-08 02:00:00,0.01645,6502.264466336198,108.5666842282989,-10.396967103116939,-0.0957657238684174,7.0,trail_stop,1
TSTUSDT,2025-09-10 10:00:00,2025-09-10 11:00:00,0.03218,4708.519722003319,153.7929671238778,-11.742927271889792,-0.07635542438316474,1.0,stop,1
AIUSDT,2025-09-08 22:00:00,2025-09-10 16:00:00,0.1487,870.6430763852633,131.40659484036598,-11.039511081486049,-0.08401032760111435,42.0,trail_stop,1
ACEUSDT,2025-09-11 06:00:00,2025-09-11 11:00:00,0.756,136.41228765343683,104.6746048079882,-10.025096098400297,-0.09577390921885989,5.0,trail_stop,1
PORTALUSDT,2025-09-12 12:00:00,2025-09-12 13:00:00,0.0493,3396.121774453835,169.94023553278265,-12.007972899477842,-0.0706599756192607,1.0,stop,1
ORDIUSDT,2025-09-13 12:00:00,2025-09-13 13:00:00,10.649,20.86044176802806,225.47498705354676,-12.094576309993732,-0.053640434657709776,1.0,stop,1
MINAUSDT,2025-09-12 18:00:00,2025-09-13 17:00:00,0.1974,1125.7933101402477,225.56507341301017,-10.866844720317166,-0.048176096396005195,23.0,trail_stop,1
COTIUSDT,2025-09-13 21:00:00,2025-09-14 01:00:00,0.05691,3636.0692501409994,210.03263154090715,-13.008353262288596,-0.06193491538363654,4.0,trail_stop,1
HEIUSDT,2025-09-14 11:00:00,2025-09-14 12:00:00,0.5243,349.05765796275,185.75609402091786,-12.14543141674278,-0.06538375755992744,1.0,stop,1
KAITOUSDT,2025-09-09 00:00:00,2025-09-15 07:00:00,1.2091,153.61006609908088,188.51587988420465,-12.839031060813971,-0.06810583314625966,151.0,trail_stop,1
PORTALUSDT,2025-09-12 20:00:00,2025-09-15 08:00:00,0.0509,2505.735430300737,129.4550624033421,-10.640053992403837,-0.08219110009968328,60.0,trail_stop,1
PROMUSDT,2025-09-15 12:00:00,2025-09-15 14:00:00,9.793,20.840289571013678,207.15029010547096,-12.315915727266493,-0.05945401148603664,2.0,trail_stop,1
MUBARAKUSDT,2025-09-16 18:00:00,2025-09-17 10:00:00,0.03593,3899.092557791658,142.19581153547605,-10.414660220039291,-0.07324168066259086,16.0,trail_stop,1
DEXEUSDT,2025-09-18 07:00:00,2025-09-18 14:00:00,8.221,20.287259594529818,169.28328454352908,-11.190152100326113,-0.06610311307758626,7.0,trail_stop,1
PROMUSDT,2025-09-16 13:00:00,2025-09-19 01:00:00,10.86,9.05488987374258,99.81114558927706,-9.079131507198989,-0.09096310290395446,60.0,trail_stop,1
DEXEUSDT,2025-09-19 16:00:00,2025-09-19 17:00:00,9.293,12.987079503348529,122.49926377198712,-9.562972245210943,-0.07806554872861027,1.0,stop,1
DEXEUSDT,2025-09-21 03:00:00,2025-09-21 04:00:00,12.214,6.9946144151197265,86.71370377326642,-8.363277676392057,-0.0964470125536309,1.0,stop,1
MEUSDT,2025-09-21 12:00:00,2025-09-21 13:00:00,0.755,249.78014104967698,191.4127665898937,-10.385125285021651,-0.054255133918376636,1.0,stop,1
MEUSDT,2025-09-22 00:00:00,2025-09-22 01:00:00,0.925,71.15046121668489,66.80138927481502,-7.595082345794142,-0.11369647290640383,1.0,stop,1
TSTUSDT,2025-09-16 19:00:00,2025-09-22 01:00:00,0.04058,1929.8529061029076,79.48813239360082,-8.436619929455604,-0.10613684930575615,126.0,trail_stop,1
