open_time,volume,taker_buy_base_volume
1781200800000,2165.40000000,1443.51000000
1781204400000,623.92000000,368.92000000
1781208000000,121.34000000,57.24000000
1781211600000,59.27000000,28.58000000
1781215200000,46.27000000,36.40000000
1781218800000,192.47000000,144.90000000
1781222400000,54.06000000,24.11000000
1781226000000,156.08000000,86.61000000
1781229600000,52.56000000,27.35000000
1781233200000,37.79000000,24.92000000
1781236800000,149.68000000,72.11000000
1781240400000,556.60000000,270.40000000
1781244000000,557.04000000,288.71000000
1781247600000,301.65000000,209.78000000
1781251200000,226.73000000,102.76000000
1781254800000,183.72000000,102.89000000
1781258400000,155.07000000,84.25000000
1781262000000,118.12000000,49.15000000
1781265600000,191.23000000,75.20000000
1781269200000,3581.09000000,1235.88000000
1781272800000,1681.27000000,685.66000000
1781276400000,1104.05000000,428.60000000
1781280000000,2640.39000000,957.54000000
1781283600000,2302.91000000,1553.50000000
1781287200000,799.51000000,455.17000000
1781290800000,156.01000000,74.18000000
1781294400000,391.29000000,315.60000000
1781298000000,17.79000000,7.04000000
1781301600000,49.87000000,34.51000000
1781305200000,19.54000000,7.08000000
1781308800000,141.61000000,120.24000000
1781312400000,42.84000000,12.25000000
1781316000000,138.12000000,12.39000000
1781319600000,631.98000000,410.12000000
1781323200000,24.54000000,2.93000000
1781326800000,137.66000000,33.68000000
1781330400000,121.63000000,22.64000000
1781334000000,71.53000000,32.62000000
1781337600000,38.54000000,16.50000000
1781341200000,22.51000000,12.55000000
1781344800000,112.06000000,32.26000000
1781348400000,296.37000000,187.43000000
1781352000000,75.54000000,16.87000000
1781355600000,146.45000000,136.18000000
1781359200000,92.71000000,62.90000000
1781362800000,239.93000000,97.61000000
1781366400000,85.86000000,17.50000000
1781370000000,23.59000000,10.32000000
1781373600000,14.38000000,13.62000000
1781377200000,27.03000000,10.87000000
1781380800000,19.85000000,14.34000000
1781384400000,21.81000000,14.81000000
1781388000000,6.78000000,6.06000000
1781391600000,12.06000000,9.66000000
1781395200000,873.95000000,863.76000000
1781398800000,157.64000000,27.61000000
1781402400000,44.37000000,16.07000000
1781406000000,35.47000000,23.50000000
1781409600000,939.86000000,195.50000000
1781413200000,112.98000000,89.08000000
1781416800000,109.21000000,36.73000000
1781420400000,49.82000000,37.74000000
1781424000000,67.74000000,43.57000000
1781427600000,132.25000000,107.19000000
1781431200000,152.73000000,122.88000000
1781434800000,1577.83000000,1429.23000000
1781438400000,404.03000000,73.20000000
1781442000000,50.84000000,14.99000000
1781445600000,286.96000000,82.47000000
1781449200000,2153.01000000,2073.29000000
1781452800000,373.82000000,274.85000000
1781456400000,55.75000000,27.09000000
1781460000000,11.31000000,5.99000000
1781463600000,110.99000000,106.93000000
1781467200000,56.14000000,39.65000000
