open_time,volume,taker_buy_base_volume
1781200800000,70.73290000,42.14580000
1781204400000,20.05620000,16.12620000
1781208000000,2.79330000,0.55610000
1781211600000,3.15220000,2.06100000
1781215200000,16.10370000,15.22220000
1781218800000,0.60940000,0.24940000
1781222400000,20.51700000,18.55710000
1781226000000,2.63680000,2.17340000
1781229600000,2.77410000,1.16390000
1781233200000,7.85900000,7.85300000
1781236800000,18.54010000,17.57160000
1781240400000,22.30460000,16.02930000
1781244000000,2.62570000,2.20880000
1781247600000,2.02900000,1.40970000
1781251200000,40.90590000,27.29640000
1781254800000,15.21100000,7.37400000
1781258400000,1.24420000,1.12150000
1781262000000,2.85180000,2.11810000
1781265600000,4.41510000,2.78020000
1781269200000,29.14860000,24.84820000
1781272800000,20.02500000,15.36640000
1781276400000,31.41510000,10.32700000
1781280000000,40.46650000,23.57130000
1781283600000,29.72170000,19.60740000
1781287200000,11.13320000,7.70560000
1781290800000,31.97480000,11.19750000
1781294400000,12.09400000,5.28980000
1781298000000,5.62090000,1.41490000
1781301600000,1.24750000,0.88580000
1781305200000,3.72400000,2.19660000
1781308800000,8.04040000,7.32190000
1781312400000,1.53490000,0.00500000
1781316000000,2.47540000,1.95520000
1781319600000,0.93660000,0.06140000
1781323200000,47.38420000,11.82960000
1781326800000,1.91360000,0.38180000
1781330400000,13.06830000,0.44530000
1781334000000,4.88180000,4.54630000
1781337600000,10.02300000,9.52940000
1781341200000,1.69390000,0.28440000
1781344800000,0.40470000,0.22180000
1781348400000,6.06490000,0.72520000
1781352000000,3.82830000,0.07220000
1781355600000,1.29580000,1.05570000
1781359200000,18.30430000,1.05680000
1781362800000,0.11890000,0.10610000
1781366400000,0.41450000,0.19760000
1781370000000,0.44840000,0.28810000
1781373600000,0.16740000,0.07190000
1781377200000,0.03190000,0.03190000
1781380800000,9.20700000,9.16590000
1781384400000,0.84780000,0.23700000
1781388000000,0.06740000,0.06740000
1781391600000,0.25970000,0.25970000
1781395200000,10.73140000,10.39400000
1781398800000,2.27330000,1.11390000
1781402400000,0.17090000,0.07500000
1781406000000,1.53340000,1.26550000
1781409600000,1.15460000,1.14710000
1781413200000,5.56550000,5.20590000
1781416800000,1.54080000,0.64830000
1781420400000,11.63330000,9.80510000
1781424000000,1.49200000,0.24510000
1781427600000,0.23390000,0.12450000
1781431200000,15.09310000,15.06310000
1781434800000,0.86230000,0.57360000
1781438400000,1.78210000,1.43090000
1781442000000,4.12920000,3.83060000
1781445600000,3.45020000,2.11510000
1781449200000,0.45230000,0.17020000
1781452800000,0.42480000,0.19620000
1781456400000,0.47690000,0.24250000
1781460000000,0.26550000,0.13190000
1781463600000,0.50770000,0.22820000
1781467200000,0.13540000,0.03520000
1781470800000,30.02040000,19.64620000
1781474400000,4.48440000,0.30270000
1781478000000,2.11620000,0.78570000
1781481600000,19.04160000,13.54340000
1781485200000,6.40120000,6.09340000
1781488800000,1.63080000,1.49100000
1781492400000,32.26710000,32.08150000
1781496000000,10.44180000,1.69140000
1781499600000,16.45580000,1.35940000
1781503200000,3.83480000,3.75350000
1781506800000,10.20510000,9.76970000
1781510400000,18.92580000,18.19920000
1781514000000,4.17350000,1.45700000
1781517600000,0.97640000,0.90130000
1781521200000,34.56440000,32.82060000
1781524800000,4.71330000,0.87770000
1781528400000,128.82830000,36.97870000
1781532000000,81.33210000,40.88680000
1781535600000,54.09820000,49.35840000
1781539200000,34.23450000,12.99580000
1781542800000,2.65440000,1.31350000
1781546400000,2.91190000,2.25190000
1781550000000,6.96380000,1.58890000
1781553600000,5.96530000,1.01990000
1781557200000,2.60800000,0.86090000
1781560800000,0.42090000,0.17650000
1781564400000,1.89090000,1.32890000
1781568000000,6.96750000,3.29060000
1781571600000,2.08610000,0.12810000
1781575200000,12.00670000,8.02770000
1781578800000,1.71190000,0.59870000
1781582400000,4.70190000,1.92230000
1781586000000,1.21170000,0.91930000
1781589600000,2.48760000,1.40730000
1781593200000,5.59950000,0.72230000
