open_time,volume,taker_buy_base_volume
1672531200000,163476.00000000,54250.00000000
1672534800000,128574.00000000,66050.00000000
1672538400000,87641.00000000,52410.00000000
1672542000000,91559.00000000,42215.00000000
1672545600000,71734.00000000,40152.00000000
1672549200000,117303.00000000,53809.00000000
1672552800000,78819.00000000,36176.00000000
1672556400000,78109.00000000,35939.00000000
1672560000000,63867.00000000,25867.00000000
1672563600000,47420.00000000,24752.00000000
1672567200000,43116.00000000,17738.00000000
1672570800000,51324.00000000,29503.00000000
1672574400000,41752.00000000,23893.00000000
1672578000000,79623.00000000,35773.00000000
1672581600000,79385.00000000,35572.00000000
1672585200000,139304.00000000,61758.00000000
1672588800000,51872.00000000,22209.00000000
1672592400000,52798.00000000,27641.00000000
1672596000000,101735.00000000,50789.00000000
1672599600000,51792.00000000,26516.00000000
1672603200000,61352.00000000,37633.00000000
1672606800000,49772.00000000,16066.00000000
1672610400000,59984.00000000,32238.00000000
1672614000000,209838.00000000,108326.00000000
1672617600000,117552.00000000,56944.00000000
1672621200000,440858.00000000,199270.00000000
1672624800000,137388.00000000,67722.00000000
1672628400000,181604.00000000,94687.00000000
1672632000000,77844.00000000,28960.00000000
1672635600000,80313.00000000,34161.00000000
1672639200000,88704.00000000,35313.00000000
1672642800000,683248.00000000,310355.00000000
1672646400000,167093.00000000,65222.00000000
1672650000000,286983.00000000,77953.00000000
1672653600000,278571.00000000,76373.00000000
1672657200000,85311.00000000,38535.00000000
1672660800000,302012.00000000,81555.00000000
1672664400000,298451.00000000,102119.00000000
1672668000000,73412.00000000,37769.00000000
1672671600000,82311.00000000,35539.00000000
1672675200000,45551.00000000,25369.00000000
1672678800000,106105.00000000,36947.00000000
1672682400000,47753.00000000,24434.00000000
1672686000000,66839.00000000,32899.00000000
1672689600000,48645.00000000,29255.00000000
1672693200000,96140.00000000,53723.00000000
1672696800000,77008.00000000,33420.00000000
1672700400000,91354.00000000,53243.00000000
1672704000000,454466.00000000,100316.00000000
1672707600000,252671.00000000,96276.00000000
1672711200000,84759.00000000,32822.00000000
1672714800000,97506.00000000,36136.00000000
1672718400000,65248.00000000,34026.00000000
1672722000000,158556.00000000,70136.00000000
1672725600000,530096.00000000,127559.00000000
1672729200000,95773.00000000,56782.00000000
1672732800000,89094.00000000,38820.00000000
1672736400000,153765.00000000,91751.00000000
1672740000000,70904.00000000,31319.00000000
1672743600000,147204.00000000,67126.00000000
1672747200000,165974.00000000,67371.00000000
1672750800000,139516.00000000,60503.00000000
1672754400000,405850.00000000,187995.00000000
1672758000000,367710.00000000,147306.00000000
1672761600000,399172.00000000,139974.00000000
1672765200000,195004.00000000,49770.00000000
1672768800000,99912.00000000,59473.00000000
1672772400000,116006.00000000,65711.00000000
1672776000000,99539.00000000,59206.00000000
